player_id,Name,Sex,Team,NOC,Year,Season,City,Sport,Event,Medal
7111,Robert Andersson,M,Sweden,SWE,1908,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze
7112,Robert Andersson,M,Sweden,SWE,1908,Summer,London,Diving,Diving Men's Platform,No medal
7113,Robert Andersson,M,Sweden,SWE,1908,Summer,London,Swimming,Swimming Men's 100 metres Freestyle,No medal
7114,Robert Andersson,M,Sweden,SWE,1908,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,No medal
7115,Robert Andersson,M,Sweden,SWE,1912,Summer,Stockholm,Water Polo,Water Polo Men's Water Polo,Silver
7116,Robert Andersson,M,Sweden,SWE,1912,Summer,Stockholm,Diving,Diving Men's Platform,No medal
7117,Robert Andersson,M,Sweden,SWE,1912,Summer,Stockholm,Swimming,Swimming Men's 100 metres Freestyle,No medal
7118,Robert Andersson,M,Sweden,SWE,1920,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,Bronze
7119,Robert Andersson,M,Sweden,SWE,1920,Summer,Antwerpen,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
7120,Robert Andersson,M,Sweden,SWE,1992,Summer,Barcelona,Handball,Handball Men's Handball,Silver
7121,Robert Andersson,M,Sweden,SWE,1996,Summer,Atlanta,Handball,Handball Men's Handball,Silver
7122,John Andersson,M,Sweden,SWE,1972,Summer,Munich,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal
7123,John Andersson,M,Sweden,SWE,1972,Summer,Munich,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal
7124,Erik Andersson,M,Sweden,SWE,1960,Summer,Roma,Shooting,Shooting Men's Trap,No medal
7125,Rune Andersson,M,Sweden,SWE,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,No medal
7126,Rune Andersson,M,Sweden,SWE,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,No medal
7127,Rune Andersson,M,Sweden,SWE,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,No medal
7128,Rune Andersson,M,Sweden,SWE,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,No medal
7129,Selma Andersson,F,Sweden,SWE,1912,Summer,Stockholm,Diving,Diving Women's Plain High,No medal
7130,Selma Andersson,F,Sweden,SWE,1920,Summer,Antwerpen,Diving,Diving Women's Plain High,No medal
7134,Stig Andersson,M,Sweden,SWE,1952,Summer,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
7136,Sune Andersson,M,Sweden,SWE,1948,Summer,London,Football,Football Men's Football,Gold
7137,Sven Andersson,M,Sweden,SWE,1988,Summer,Seoul,Football,Football Men's Football,No medal
7140,Thure Andersson,M,Sweden,SWE,1936,Summer,Berlin,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver
7141,Tord Andersson,M,Sweden,SWE,1968,Summer,Mexico City,Diving,Diving Men's Springboard,No medal
7142,Tord Andersson,M,Sweden,SWE,1968,Summer,Mexico City,Diving,Diving Men's Platform,No medal
7145,Kletus Andersson,M,Sweden,SWE,1908,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,No medal
7146,Kletus Andersson,M,Sweden,SWE,1908,Summer,London,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal
7147,Kletus Andersson,M,Sweden,SWE,1912,Summer,Stockholm,Water Polo,Water Polo Men's Water Polo,Silver
7148,Kletus Andersson,M,Sweden,SWE,1912,Summer,Stockholm,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal
7149,Kletus Andersson,M,Sweden,SWE,1920,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,Bronze
7150,Kletus Andersson,M,Sweden,SWE,1924,Summer,Paris,Water Polo,Water Polo Men's Water Polo,No medal
7155,John Anderton,M,South Africa,RSA,1952,Summer,Helsinki,Athletics,Athletics Men's 400 metres,No medal
7156,John Anderton,M,South Africa,RSA,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
7157,Ganpatrao Andhalkar-patil,M,India,IND,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
7158,Ganpatrao Andhalkar-patil,M,India,IND,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal
7159,Jos Aguilar,M,Spain,ESP,1924,Summer,Paris,Athletics,"Athletics Men's 3,000 metres, Team",No medal
7160,Jos Aguilar,M,Spain,ESP,1924,Summer,Paris,Athletics,"Athletics Men's Cross-Country, Individual",No medal
7161,Jos Aguilar,M,Spain,ESP,1924,Summer,Paris,Athletics,"Athletics Men's Cross-Country, Team",No medal
7162,Zacarias Andias,M,Portugal,POR,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,No medal
7163,Carlos Andica,M,Colombia,COL,2004,Summer,Athina,Weightlifting,Weightlifting Men's Middleweight,No medal
7164,Carlos Andica,M,Colombia,COL,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
7165,Elizabeth Andiego,F,Kenya,KEN,2012,Summer,London,Boxing,Boxing Women's Middleweight,No medal
7172,Roberto Andino,M,Puerto Rico,PUR,1976,Summer,Montreal,Boxing,Boxing Men's Lightweight,No medal
7173,Soslan Andiyev,M,Soviet Union,URS,1976,Summer,Montreal,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
7174,Soslan Andiyev,M,Soviet Union,URS,1980,Summer,Moskva,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
7175,Alain Andji,M,France,FRA,1996,Summer,Atlanta,Athletics,Athletics Men's Pole Vault,No medal
7176,Jakob Andkjr,M,Denmark,DEN,2008,Summer,Beijing,Swimming,Swimming Men's 50 metres Freestyle,No medal
7177,Jakob Andkjr,M,Denmark,DEN,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Freestyle,No medal
7178,Jakob Andkjr,M,Denmark,DEN,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Butterfly,No medal
7179,Sofia (-kvarnstrand),F,Sweden,SWE,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
7180,Antonio Ando,M,Argentina,ARG,1948,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal
7182,Kenkichi Ando,M,Japan,JPN,1972,Summer,Munich,Weightlifting,Weightlifting Men's Featherweight,No medal
7183,Kenkichi Ando,M,Japan,JPN,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Bantamweight,Bronze
7184,Kozue Ando,F,Japan,JPN,2004,Summer,Athina,Football,Football Women's Football,No medal
7185,Kozue Ando,F,Japan,JPN,2008,Summer,Beijing,Football,Football Women's Football,No medal
7186,Kozue Ando,F,Japan,JPN,2012,Summer,London,Football,Football Women's Football,Silver
7187,Masaya Ando,M,Japan,JPN,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",No medal
7190,Mikiko Ando,F,Japan,JPN,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Lightweight,No medal
7191,Misako Ando,F,Japan,JPN,1996,Summer,Atlanta,Softball,Softball Women's Softball,No medal
7192,Misako Ando,F,Japan,JPN,2000,Summer,Sydney,Softball,Softball Women's Softball,Silver
7193,Taro Ando,M,Japan,JPN,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Singles, Slalom",No medal
7194,Yasuhiro Ando,M,Japan,JPN,1992,Summer,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
7195,Yuya Ando,M,Japan,JPN,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Bronze
7196,Jos Torralvo,M,Spain,ESP,1948,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal
7197,Jos Torralvo,M,Spain,ESP,1960,Summer,Roma,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal
7198,Barbara Andolina,F,Italy,ITA,2004,Summer,Athina,Judo,Judo Women's Heavyweight,No medal
7199,Atanas Andonov,M,Bulgaria,BUL,1980,Summer,Moskva,Athletics,Athletics Men's Decathlon,No medal
7200,Lyudmila (zhecheva-),F,Bulgaria,BUL,1988,Summer,Seoul,Athletics,Athletics Women's High Jump,No medal
7201,Lyudmila (zhecheva-),F,Bulgaria,BUL,1992,Summer,Barcelona,Athletics,Athletics Women's High Jump,No medal
7202,Malena Andonova,F,Bulgaria,BUL,1980,Summer,Moskva,Athletics,Athletics Women's 400 metres,No medal
7203,Malena Andonova,F,Bulgaria,BUL,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,No medal
7204,Joanne Andraca,F,France,FRA,2008,Summer,Beijing,Swimming,Swimming Women's 400 metres Individual Medley,No medal
7205,Pierre Andraca,M,France,FRA,1976,Summer,Montreal,Swimming,Swimming Men's 400 metres Freestyle,No medal
7206,Pierre Andraca,M,France,FRA,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
7207,Manuel Andrada,M,Argentina,ARG,1936,Summer,Berlin,Polo,Polo Men's Polo,Gold
7208,Jorge Silva,M,Brazil,BRA,1988,Summer,Seoul,Football,Football Men's Football,Silver
7209,Lus Oliveira,M,Portugal,POR,1996,Summer,Atlanta,Football,Football Men's Football,No medal
7210,Daniel Andrade,M,Senegal,SEN,1972,Summer,Munich,Athletics,Athletics Men's 800 metres,No medal
7211,Daniel Andrade,M,Senegal,SEN,1972,Summer,Munich,Athletics,"Athletics Men's 1,500 metres",No medal
7212,Demetrius Andrade,M,United States,USA,2008,Summer,Beijing,Boxing,Boxing Men's Welterweight,No medal
7213,Edilene Andrade,F,Brazil,BRA,1992,Summer,Barcelona,Judo,Judo Women's Heavyweight,No medal
7214,Emanuel Colmenares,M,Venezuela,VEN,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal
7215,Federico Andrade,M,Colombia,COL,1960,Summer,Roma,Diving,Diving Men's Springboard,No medal
7216,Francisco Andrade,M,Portugal,POR,2008,Summer,Beijing,Sailing,Sailing Mixed Skiff,No medal
7217,Francisco Andrade,M,Portugal,POR,2012,Summer,London,Sailing,Sailing Men's Skiff,No medal
7218,Henry Andrade,M,Cape Verde,CPV,1996,Summer,Atlanta,Athletics,Athletics Men's 110 metres Hurdles,No medal
7219,Hernn Yaez,M,Mexico,MEX,1988,Summer,Seoul,Athletics,Athletics Men's 50 kilometres Walk,No medal
7220,Jayce Andrade,F,Venezuela,VEN,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,No medal
7221,Jordin Andrade,M,Cape Verde,CPV,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,No medal
7222,Jos Andrade,M,Uruguay,URU,1924,Summer,Paris,Football,Football Men's Football,Gold
7223,Jos Andrade,M,Uruguay,URU,1928,Summer,Amsterdam,Football,Football Men's Football,Gold
7224,Lady Rodrguez,F,Colombia,COL,2012,Summer,London,Football,Football Women's Football,No medal
7225,Lady Rodrguez,F,Colombia,COL,2016,Summer,Rio de Janeiro,Football,Football Women's Football,No medal
7226,Maria Teixeira,F,Cape Verde,CPV,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Flyweight,No medal
7229,Nelson Andrade,M,Brazil,BRA,1952,Summer,Helsinki,Boxing,Boxing Men's Middleweight,No medal
7230,Rafael Andrade,M,Brazil,BRA,2016,Summer,Rio de Janeiro,Trampolining,Trampolining Men's Individual,No medal
7231,Rebeca Andrade,F,Brazil,BRA,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,No medal
7232,Rebeca Andrade,F,Brazil,BRA,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,No medal
7233,Rebeca Andrade,F,Brazil,BRA,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,No medal
7234,Rebeca Andrade,F,Brazil,BRA,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,No medal
7235,Rebeca Andrade,F,Brazil,BRA,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,No medal
7236,Daniel Jnior,M,Brazil,BRA,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Heavyweight,No medal
7237,Marcia Mendoza,F,Venezuela,VEN,2008,Summer,Beijing,Wrestling,"Wrestling Women's Lightweight, Freestyle",No medal
7238,Marcia Mendoza,F,Venezuela,VEN,2012,Summer,London,Wrestling,"Wrestling Women's Lightweight, Freestyle",No medal
7239,Bjrn Andrae,M,Germany,GER,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,No medal
7240,Bjrn Andrae,M,Germany,GER,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,No medal
7241,Assaad Andraos,M,Lebanon,LIB,1972,Summer,Munich,Shooting,Shooting Mixed Trap,No medal
7242,Gyula Andrsi,M,Hungary,HUN,1948,Summer,London,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",No medal
7243,Mathilde Andraud,F,France,FRA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Javelin Throw,No medal
7244,Andr Moreira,M,Brazil,BRA,1996,Summer,Atlanta,Football,Football Men's Football,Bronze
7245,Andr Stoffel,M,Brazil,BRA,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,No medal
7246,William Andre,M,United States,USA,1956,Summer,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
7247,William Andre,M,United States,USA,1956,Summer,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Team,Silver
7248,Daniel Andr,M,Mauritius,MRI,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,No medal
7249,Daniel Andr,M,Mauritius,MRI,1984,Summer,Los Angeles,Athletics,Athletics Men's 200 metres,No medal
7250,Daniel Andr,M,Mauritius,MRI,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,No medal
7251,Georges (monnard-),M,France,FRA,1908,Summer,London,Athletics,Athletics Men's High Jump,Silver
7252,Georges (monnard-),M,France,FRA,1908,Summer,London,Athletics,Athletics Men's Standing High Jump,No medal
7253,Georges (monnard-),M,France,FRA,1912,Summer,Stockholm,Athletics,Athletics Men's 110 metres Hurdles,No medal
7254,Georges (monnard-),M,France,FRA,1912,Summer,Stockholm,Athletics,Athletics Men's High Jump,No medal
7255,Georges (monnard-),M,France,FRA,1912,Summer,Stockholm,Athletics,Athletics Men's Standing High Jump,No medal
7256,Georges (monnard-),M,France,FRA,1912,Summer,Stockholm,Athletics,Athletics Men's Standing Long Jump,No medal
7257,Georges (monnard-),M,France,FRA,1912,Summer,Stockholm,Athletics,Athletics Men's Pentathlon,No medal
7258,Georges (monnard-),M,France,FRA,1912,Summer,Stockholm,Athletics,Athletics Men's Decathlon,No medal
7259,Georges (monnard-),M,France,FRA,1920,Summer,Antwerpen,Athletics,Athletics Men's 400 metres,No medal
7260,Georges (monnard-),M,France,FRA,1920,Summer,Antwerpen,Athletics,Athletics Men's 400 metres Hurdles,No medal
7261,Georges (monnard-),M,France,FRA,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
7262,Georges (monnard-),M,France,FRA,1924,Summer,Paris,Athletics,Athletics Men's 400 metres Hurdles,No medal
7265,Jacqueline -bennard),F,France,FRA,1972,Summer,Munich,Athletics,Athletics Women's 100 metres Hurdles,No medal
7266,Jacques Andr,M,France,FRA,1948,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,No medal
7267,Joo Andr,M,Portugal,POR,2000,Summer,Sydney,Athletics,Athletics Men's Pole Vault,No medal
7268,Georg Sanmann,M,Costa Rica,CRC,1968,Summer,Mexico City,Shooting,Shooting Mixed Skeet,No medal
7270,Nicholas Andr,M,South Africa,RSA,1956,Summer,Melbourne,Boxing,Boxing Men's Welterweight,No medal
7271,Nilson Andr,M,Brazil,BRA,2012,Summer,London,Athletics,Athletics Men's 100 metres,No medal
7272,Nilson Andr,M,Brazil,BRA,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
7273,Ren Andr,M,France,FRA,1908,Summer,London,Swimming,Swimming Men's 100 metres Freestyle,No medal
7274,Soraia Csar,F,Brazil,BRA,1992,Summer,Barcelona,Judo,Judo Women's Half-Heavyweight,No medal
7275,Thiago Andr,M,Brazil,BRA,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",No medal
7276,Andr Ferreira,M,Brazil,BRA,1984,Summer,Los Angeles,Football,Football Men's Football,Silver
7277,Cornelis Andrea,M,Netherlands,NED,1948,Summer,London,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
7278,Andreac,M,France,FRA,1900,Summer,Paris,Fencing,"Fencing Men's epee, Individual",No medal
7279,Nikolaos Andreadakis,M,Greece,GRE,1906,Summer,Athina,Athletics,Athletics Men's High Jump,No medal
7280,Nikolaos Andreadakis,M,Greece,GRE,1906,Summer,Athina,Athletics,Athletics Men's Long Jump,No medal
7281,Nikolaos Andreadakis,M,Greece,GRE,1906,Summer,Athina,Athletics,Athletics Men's Triple Jump,No medal
7282,Andreas Andreadis,M,Greece,GRE,1906,Summer,Athina,Athletics,"Athletics Men's 1,500 metres",No medal
7283,Andreas Andreadis,M,Greece,GRE,1906,Summer,Athina,Athletics,Athletics Men's Marathon,No medal
7286,Georgios Andreadis,M,Greece,GRE,1968,Summer,Mexico City,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal
7287,Georgios Andreadis,M,Greece,GRE,1976,Summer,Montreal,Sailing,Sailing Mixed Three Person Keelboat,No medal
7288,Sally Andreae,F,Great Britain,GBR,1988,Summer,Seoul,Rowing,Rowing Women's Double Sculls,No medal
7289,Adriano Andreani,M,Italy,ITA,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,No medal
7290,Petre Andreanu,M,Romania,ROU,1952,Summer,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal
7291,Petre Andreanu,M,Romania,ROU,1952,Summer,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal
7292,Alfred (-fjordvald),M,Denmark,DEN,1920,Summer,Antwerpen,Boxing,Boxing Men's Light-Heavyweight,No medal
7293,Niels Andreasen,M,Denmark,DEN,1936,Summer,Berlin,Boxing,Boxing Men's Middleweight,No medal
7294,Larry Andreasen,M,United States,USA,1964,Summer,Tokyo,Diving,Diving Men's Springboard,Bronze
7295,Birger Andreassen,M,Norway,NOR,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Individual",No medal
7296,Birger Andreassen,M,Norway,NOR,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Team",No medal
7307,Ole Andreassen,M,Norway,NOR,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Pairs,No medal
7308,Rolf Andreassen,M,Norway,NOR,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,No medal
7309,Rolf Andreassen,M,Norway,NOR,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Fours,Silver
7310,Rudolf Andreassen,M,Norway,NOR,1936,Summer,Berlin,Boxing,Boxing Men's Welterweight,No medal
7311,Simon Andreassen,M,Denmark,DEN,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal
7312,Bror Andreasson,M,Sweden,SWE,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, 300 metres and 600 metres, Prone, Team",No medal
7314,Andrey Andreev,M,Bulgaria,BUL,1980,Summer,Moskva,Water Polo,Water Polo Men's Water Polo,No medal
7315,Atanas Andreev,M,Bulgaria,BUL,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Pairs,No medal
7316,Alessandro Andrei,M,Italy,ITA,1984,Summer,Los Angeles,Athletics,Athletics Men's Shot Put,Gold
7317,Alessandro Andrei,M,Italy,ITA,1988,Summer,Seoul,Athletics,Athletics Men's Shot Put,No medal
7318,Alessandro Andrei,M,Italy,ITA,1992,Summer,Barcelona,Athletics,Athletics Men's Shot Put,No medal
7319,Edward Andrei,M,Romania,ROU,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,No medal
7321,Marin Andrei,M,Romania,ROU,1964,Summer,Tokyo,Football,Football Men's Football,No medal
7323,Ren Andrei,M,France,FRA,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Sculpturing,No medal
7324,Vasile Andrei,M,Romania,ROU,1980,Summer,Moskva,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
7325,Vasile Andrei,M,Romania,ROU,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
7326,Vasile Andrei,M,Romania,ROU,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",No medal
7327,Vasile Andrei,M,Romania,ROU,1988,Summer,Seoul,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal
7328,Andria Suntaque,F,Brazil,BRA,2000,Summer,Sydney,Football,Football Women's Football,No medal
7329,Andria Suntaque,F,Brazil,BRA,2004,Summer,Athina,Football,Football Women's Football,Silver
7330,Andria Suntaque,F,Brazil,BRA,2008,Summer,Beijing,Football,Football Women's Football,Silver
7331,Andria Suntaque,F,Brazil,BRA,2012,Summer,London,Football,Football Women's Football,No medal
7332,Pavlo Andreiev,M,Soviet Union,URS,1972,Summer,Munich,Athletics,"Athletics Men's 10,000 metres",No medal
7333,Anca Andreiu,F,Romania,ROU,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Backstroke,No medal
7334,Anca Andreiu,F,Romania,ROU,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Backstroke,No medal
7335,Maria Andrejczyk,F,Poland,POL,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Javelin Throw,No medal
7339,Oscar Andrn,M,Sweden,SWE,1924,Summer,Paris,Boxing,Boxing Men's Bantamweight,No medal
7340,ngel Gabn,M,Spain,ESP,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,No medal
7341,ngel Gabn,M,Spain,ESP,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,No medal
7342,Arnaldo Andreoli,M,Italy,ITA,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Gold
7343,Severino Andreoli,M,Italy,ITA,1964,Summer,Tokyo,Cycling,"Cycling Men's Road Race, Individual",No medal
7344,Severino Andreoli,M,Italy,ITA,1964,Summer,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
7347,Aldo Andreotti,M,Italy,ITA,1984,Summer,Los Angeles,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal
7348,Anastasios Andreou,M,Greece,GRE,1896,Summer,Athina,Athletics,Athletics Men's 110 metres Hurdles,No medal
7349,Antonis Andreou,M,Cyprus,CYP,1996,Summer,Atlanta,Shooting,Shooting Men's Skeet,No medal
